Codigo,Descripcion,Unidad,Activo,AVA01,AVA02,AVA03,AVA04,Proveedor,Familia,Clase,Línea,Ubicación
152-1303-7-10,ANGULO DE 3/4 NATURAL PULIDO DE 6.10 MTS,PZA,True,0,0,47.5,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,ANGULOS,3
154-1303-7-80,"ANGULO DE 3/4"" BLANCO DE 6.10 MTS",PZA,True,16.5,80,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,ANGULOS,2
152-1303-7-11,"ANGULO DE 3/4"" NATURAL DE 6.10 MTS",PZA,True,-32.5,64,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,ANGULOS,2
156-1303-7-88,ANGULO DE 3/4' MADERA DE 6.10 MTS,PZA,True,0,0,43,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,ANGULOS,3
157-1613-7-10,"TEE DE 1"" NATURAL PULIDO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,TEE,3
159-1613-7-80,TEE DE 1' BLANCO DE 6.10 MTS,PZA,True,-44.5,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,TEE,2
160-1613-7-4,TEE DE 1' CHAMP PULIDO DE 6.10 MTS,PZA,True,35.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,TEE,2
161-1613-7-88,TEE DE 1' MADERA DE 6.10 MTS,PZA,True,0,0,30,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,TEE,3
157-1613-7-11,TEE DE 1' NATURAL DE 6.10 MTS,PZA,True,137,128,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,ANGULOS,TEE,2
143-5844-7-80,"BATIENTE 2"" BLANCO DE 6.10 MTS",PZA,True,22,-12,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
142-5844-7-88,"BATIENTE 2"" MADERA DE 6.10 MTS",PZA,False,0,0,1,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,3
142-5844-7-11,"BATIENTE 2"" NATURAL DE 6.10 MTS",PZA,True,11.5,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
144-8550-7-80,"BATIENTE CON VENAS DE 1 1/2  X 1"" BLANCO 6.10 MTS",PZA,True,-2,21,-21,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
142-8550-7-11,"BATIENTE CON VENAS DE 1 1/2 X 1"" NATURAL 6.10 MTS",PZA,True,9,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
142-8550-7-58,"BATIENTE CON VENAS DE 1 3/4 X 1"" CAFE OSCURO 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
144-11032-7-80,TOPE BATIENTE 1/2 X 3/4 BLANCO DE 6.10 MTS,PZA,True,136,144,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
146-11032-7-88,TOPE BATIENTE 1/2 X 3/4 MADERA DE 6.10 MTS,PZA,True,0,0,4.5,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,3
145-11032-7-10,TOPE BATIENTE 1/2 X 3/4 NAT PULIDO DE 6.10 MTS,PZA,True,0,0,3,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,3
142-11032-7-11,TOPE BATIENTE 1/2 X 3/4 NATURAL DE 6.10 MTS,PZA,True,86,-17,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BATIENTES,BATIENTE 1750,2
123-9524-7-80,GUIA PARA BAÑO ANCHA BLANCO DE 6.10 MTS,PZA,True,15.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
124-9524-7-88,GUIA PARA BAÑO ANCHA MADERA DE 6.10 MTS,PZA,True,0,0,62.5,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
121-9524-7-11,GUIA PARA BAÑO ANCHA NATURAL DE 6.10 MTS,PZA,True,13,60,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
821-9525-7-85M,OVAL CHICO BEIGE,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
821-9525-7-85,OVAL CHICO BEIGE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
123-9525-7-80,OVAL CHICO BLANCO DE 6.10 MTS,PZA,True,88.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
124-9525-7-88,OVAL CHICO MADERA DE 6.10 MTS,PZA,True,2,0,32.5,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
121-9525-7-11,OVAL CHICO NATURAL DE 6.10 MTS,PZA,True,-1,32,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
121-9525-7-10,OVAL CHICO NATURAL PULIDO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
821-11035-7-85,OVAL CHICO REFORZADO BEIGE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
123-10103-7-80M,OVAL DE LUJO BLANCO,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
123-10103-7-80,OVAL DE LUJO BLANCO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
124-10103-7-4,OVAL DE LUJO CHAMP PULIDO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
124-10103-7-88,OVAL DE LUJO MADERA,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
121-10103-7-11,OVAL DE LUJO NATURAL DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
821-9756-7-85M,OVAL MEDIANO BEIGE,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
821-9756-7-85,OVAL MEDIANO BEIGE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
123-9756-7-80,OVAL MEDIANO BLANCO DE 6.10 MTS,PZA,True,-9.5,-4,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
124-9756-7-88,OVAL MEDIANO MADERA DE 6.10 MTS,PZA,True,0,0,43.5,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
121-9756-7-11,OVAL MEDIANO NATURAL DE 6.10 MTS,PZA,True,1.5,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
123-9523-7-80,RIEL SUP ECONOMICO BLANCO DE 6.10 MTS,PZA,True,20,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
124-9523-7-88,RIEL SUP ECONOMICO MADERA DE 6.10 MTS,PZA,True,0,0,21.5,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
121-9523-7-11,RIEL SUP ECONOMICO NATURAL DE 6.10 MTS,PZA,True,10.5,6,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
821-11174-7-85M,RIEL SUP REFORZADO BEIGE,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
821-11174-7-85,RIEL SUP REFORZADO BEIGE DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,1
123-11174-7-80,RIEL SUP REFORZADO BLANCO DE 6.10 MTS,PZA,True,21.5,-12,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
121-11174-7-11,RIEL SUP REFORZADO NATURAL DE 6.10 MTS,PZA,True,3,18,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,2
121-11174-7-10,RIEL SUP REFORZADO NATURAL PULIDO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
124-11174-7-88,RIEL SUPER REFORZADO MADERA DE 6.10 MTS,PZA,True,0,0,30,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
121-9523-7-10,RIEL SUPERIOR ECONOMICO NATURAL PULIDO 6.10 MTS,PZA,True,0,0,10,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,BAÑOS,BAÑOS,3
164-7794-7-80M,CABEZAL P/CELOSIA DE LUJO BLANCO,MTS,False,60,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,1
164-7794-7-80,CABEZAL P/CELOSIA DE LUJO BLANCO DE 6.10 MTS,PZA,True,0,12,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,2
164-7794-7-4,CABEZAL P/CELOSIA DE LUJO CHAMP PULIDO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,1
162-7794-7-11M,CABEZAL P/CELOSIA DE LUJO NATURAL,MTS,False,60,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,1
162-7794-7-11,CABEZAL P/CELOSIA DE LUJO NATURAL DE 6.10 MTS,PZA,True,0,36,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,2
164-6053-7-80,CELOSIA LOUVER BLANCO DE 6.10 MTS,PZA,True,-12,80,-2,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,2
166-6053-7-88,CELOSIA LOUVER MADERA DE 6.10 MTS,PZA,True,19,0,41,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,3
162-6053-7-11,CELOSIA LOUVER NATURAL DE 6.10 MTS,PZA,True,-1,54,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,2
162-6053-7-10,CELOSIA LOUVER NATURAL PULIDO DE 6.10 MTS,PZA,True,0,0,28,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,3
164-7795-7-80M,REPIZON P/CELOSIA DE LUJO BLANCO,MTS,False,60,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,1
164-7795-7-80,REPIZON P/CELOSIA DE LUJO BLANCO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,2
164-7795-7-4,REPIZON P/CELOSIA DE LUJO CHAMP PULIDO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,1
162-7795-7-11M,REPIZON P/CELOSIA DE LUJO NATURAL,MTS,False,60,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,1
162-7795-7-11,REPIZON P/CELOSIA DE LUJO NATURAL DE 6.10 MTS,PZA,True,0,8,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CELOSIAS,CELOSIAS,2
181-11041-7-18,CERCO/TRASLAPE DE 1 1/2 CAFE 6.10,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CORREDIZAS,"CORREDIZA 1 1/2""",1
180-11041-7-11M,CERCO/TRASLAPE DE 1 1/2 NATURAL,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CORREDIZAS,"CORREDIZA 1 1/2""",1
180-11037-7-11M,CHAMBRANA DE 1 1/2 NATURAL,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CORREDIZAS,"CORREDIZA 1 1/2""",1
180-11068-7-11M,RIEL INFERIOR DE 1 1/2 NATURAL,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CORREDIZAS,"CORREDIZA 1 1/2""",1
101-20220-7-80,ADAPTADOR OXXO BLANCO 6.10 MTS,PZA,True,40.5,0,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CORREDIZAS,"CORREDIZA 2""",2
102-20220-7-58,ADAPTADOR OXXO CAFE OSCURO 6.10 MTS,PZA,True,-21,24,0,0,LA VIGA EXTRUSIONES,ALUMINIO LINEA NACIONAL,CORREDIZAS,"CORREDIZA 2""",2
