nuevocodigo,eliminar,id,alterno,alterno2,descripcion,sustancia,unidad,gramaje,presentacion,plista,dctoprov,arancel,mcom,madm,costoreal,m1,m2,m3,p1,p2,p3,familia,nombrefamilia,clase,nombreclase,linea,nombrelinea,fecha,alta,impuesto,m4,m5,m6,p4,p5,p6,entero,autocant,minimo,maximo,imagen,existencia,ultcompra,ultventa,proveedor,nombre
,,114-9082-7-4,9082-7-4,30102306,INTERMEDIO DE 3' CHAMP PULIDO DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,459.90,0.00,0.00,0.00,0.00,459.90,37.67,35.67,35.67,855.91,829.30,829.30,31,ALUMINIO CHAMPAGNE (4),2,CORREDIZAS,4,"CORREDIZA 3""",10/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,114-9082-7-4,25.00,,09-03-26,4,LA VIGA EXTRUSIONES
,,114-9082-7-4M,9082-7-4M,30102306,INTERMEDIO DE 3' CHAMP PULIDO P/CORREDIZA,,MTS,1,MTS,107.71,0.00,0.00,0.00,0.00,107.71,37.67,35.67,35.67,200.45,194.22,194.22,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",11-03-22,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,114-9082-7-4M,55.17,,02-03-26,4,LA VIGA EXTRUSIONES
,,111-9082-7-11,9082-7-11,30102306,INTERMEDIO DE 3' NATURAL DE 6.10 MTS P/CORREDIZA,,PZA,2,PZA,348.28,0.00,0.00,0.00,0.00,348.28,37.67,35.67,35.67,648.17,628.02,628.02,38,EXTRUSIONES 2 Y 3 BLANCO Y NATURAL,2,CORREDIZAS,4,"CORREDIZA 3""",04-11-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,111-9082-7-11,7.50,,11-03-26,4,LA VIGA EXTRUSIONES
,,111-9082-7-11M,9082-7-11M,30102306,INTERMEDIO DE 3' NATURAL P/CORREDIZA,,MTS,1,MTS,81.56,0.00,0.00,0.00,0.00,81.56,37.67,35.67,35.67,151.80,147.08,147.08,1,ALUMINIO LINEA NACIONAL,2,CORREDIZAS,4,"CORREDIZA 3""",5/17/2022,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,111-9082-7-11M,56.10,,02-03-26,4,LA VIGA EXTRUSIONES
,,693-12275-7-99M,12275-7-99M,30102306,INTERMEDIO EUROVENT SERIE 35 BLANCO,,MTS,1,MTS,117.04,0.00,0.00,0.00,0.00,117.04,20.00,18.00,18.00,169.71,165.57,165.57,16,SERIES CUPRUM,26,PROYECCION,66,SERIE 35,6/21/2025,5/18/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,693-12275-7-80M,0.00,,,34,LA VIGA CUPRUM
,,693-12275-7-24M,12275-7-24M,30102306,INTERMEDIO EUROVENT SERIE 35 CHAMPAGNE PULIDO,,MTS,1,MTS,142.91,0.00,0.00,0.00,0.00,142.91,20.00,18.00,18.00,207.22,202.17,202.17,16,SERIES CUPRUM,26,PROYECCION,66,SERIE 35,6/21/2025,5/18/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,693-12275-7-4M,0.00,,,34,LA VIGA CUPRUM
,,693-12275-7-13,12275-7-13,1010101,INTERMEDIO EUROVENT SERIE 35 NATURAL 6.10 MTS,,PZA,3,PZA,485.45,8.00,0.00,0.00,0.00,446.61,22.00,20.00,20.00,664.20,647.59,647.59,16,SERIES CUPRUM,26,PROYECCION,66,SERIE 35,1/29/2026,2/18/2026,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,693-12275-7-80,-2.00,,2/18/2026,34,LA VIGA CUPRUM
,,142-9183-7-10M,9183-7-10M,30102306,INTERMEDIO PUERTA BAT NAT PULIDO,,MTS,1,MTS,119.94,0.00,0.00,0.00,0.00,119.94,39.28,37.28,37.28,229.14,221.84,221.84,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9183-7-10M,60.00,,02-04-25,4,LA VIGA EXTRUSIONES
,,142-9183-7-10,9183-7-10,30102306,INTERMEDIO PUERTA BAT NAT PULIDO 6.10 MTS,,PZA,3,PZA,512.16,0.00,0.00,0.00,0.00,512.16,39.28,37.28,37.28,978.44,947.24,947.24,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,09-04-25,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9183-7-10,0.00,,2/26/2026,4,LA VIGA EXTRUSIONES
,,144-9183-7-85,9183-7-85,30102306,INTERMEDIO PUERTA BATIENTE BEIGE DE 6.10 MTS.,,PZA,2,PZA,512.16,0.00,0.00,0.00,0.00,512.16,37.67,35.67,35.67,953.16,923.53,923.53,67,ALUMINIO BEIGE Y ORO,4,PUERTAS,7,BATIENTE 1750,1/27/2026,1/27/2026,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,144-9183-7-85,4.00,,,4,LA VIGA EXTRUSIONES
,,144-9183-7-80M,9183-7-80M,30102306,INTERMEDIO PUERTA BATIENTE BLANCO,,MTS,1,MTS,101.69,0.00,0.00,0.00,0.00,101.69,37.67,35.67,35.67,189.25,183.37,183.37,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,9/22/2021,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,144-9183-7-80M,54.05,,07-03-26,4,LA VIGA EXTRUSIONES
,,144-9183-7-80,9183-7-80,30102306,INTERMEDIO PUERTA BATIENTE BLANCO DE 6.10 MTS,,PZA,2,PZA,434.21,0.00,0.00,0.00,0.00,434.21,37.67,35.67,35.67,808.10,782.98,782.98,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,1/21/2025,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,144-9183-7-80,-0.50,,2/20/2026,4,LA VIGA EXTRUSIONES
,,143-9183-7-18M,9183-7-18M,30102306,INTERMEDIO PUERTA BATIENTE CAFE,,MTS,1,MTS,109.13,0.00,0.00,0.00,0.00,109.13,37.67,35.67,35.67,203.09,196.78,196.78,26,ALUMINIO CAFE (18),4,PUERTAS,7,BATIENTE 1750,12/20/2021,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,143-9183-7-18M,60.00,,09-01-26,4,LA VIGA EXTRUSIONES
,,143-9183-7-58,9183-7-58,30102306,INTERMEDIO PUERTA BATIENTE CAFE OSCURO DE 6.10 MTS,,PZA,2,PZA,465.98,0.00,0.00,0.00,0.00,465.98,37.67,35.67,35.67,867.21,840.25,840.25,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,02-04-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,143-9183-7-18,1.50,,03-03-26,4,LA VIGA EXTRUSIONES
,,145-9183-7-4M,9183-7-4M,30102306,INTERMEDIO PUERTA BATIENTE CHAMP PULIDO,,MTS,1,MTS,119.94,0.00,0.00,0.00,0.00,119.94,37.67,35.67,35.67,223.22,216.28,216.28,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,145-9183-7-4M,56.10,,02-03-26,4,LA VIGA EXTRUSIONES
,,145-9183-7-4,9183-7-4,30102306,INTERMEDIO PUERTA BATIENTE CHAMP PULIDO DE 6.10 MTS,,PZA,2,PZA,512.16,0.00,0.00,0.00,0.00,512.16,37.67,35.67,35.67,953.16,923.53,923.53,31,ALUMINIO CHAMPAGNE (4),4,PUERTAS,7,BATIENTE 1750,6/24/2024,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,145-9183-7-4,3.00,,2/14/2026,4,LA VIGA EXTRUSIONES
,,146-9183-7-88M,9183-7-88M,30102306,INTERMEDIO PUERTA BATIENTE MADERA,,MTS,1,MTS,129.17,0.00,0.00,0.00,0.00,129.17,37.67,35.67,35.67,240.39,232.92,232.92,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,146-9183-7-88M,60.00,,05-06-25,4,LA VIGA EXTRUSIONES
,,146-9183-7-88,9183-7-88,30102306,INTERMEDIO PUERTA BATIENTE MADERA DE 6.10 MTS,,PZA,3,PZA,551.56,0.00,0.00,0.00,0.00,551.56,37.67,35.67,35.67,"1,026.48",994.57,994.57,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,3/15/2024,12-11-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,146-9183-7-88,0.00,,1/26/2026,4,LA VIGA EXTRUSIONES
,,142-9183-7-11M,9183-7-11M,30102306,INTERMEDIO PUERTA BATIENTE NATURAL,,MTS,1,MTS,101.69,0.00,0.00,0.00,0.00,101.69,37.67,35.67,35.67,189.25,183.37,183.37,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,7/25/2016,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9183-7-11M,56.00,,06-03-26,4,LA VIGA EXTRUSIONES
,,142-9183-7-11,9183-7-11,30102306,INTERMEDIO PUERTA BATIENTE NATURAL DE 6.10 MTS,,PZA,2,PZA,434.21,0.00,0.00,0.00,0.00,434.21,37.67,35.67,35.67,808.10,782.98,782.98,1,ALUMINIO LINEA NACIONAL,4,PUERTAS,7,BATIENTE 1750,10/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,142-9183-7-11,0.50,,11-03-26,4,LA VIGA EXTRUSIONES
,,302-2021012NO,2021012NO,31162413,JALADERA 2012 ESTRIADA HERRALUM MADERA NOGAL,,PZA,4,PZA,39.99,10.00,0.00,0.00,0.00,39.99,26.00,24.00,24.00,62.68,61.03,61.03,13,JALADERAS,14,HERRAJES,22,JALADERAS,03-12-25,4/15/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2021-12NO,0.00,,09-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020012BL,2020012BL,31162413,JALADERA 2012 HERRALUM BLANCO,,PZA,4,PZA,28.77,16.37,0.00,0.00,0.00,24.06,26.00,24.00,24.00,37.71,36.72,36.72,13,JALADERAS,14,HERRAJES,22,JALADERAS,2/27/2026,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2012-ABL,-12.00,,11-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020012CB,2020012CB,31162413,JALADERA 2012 HERRALUM CHAMPAGNE BRILLANTE,,PZA,4,PZA,35.79,31.96,0.00,0.00,0.00,35.79,26.00,24.00,24.00,56.10,54.63,54.63,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,05-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2012-ACB,0.00,,10-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020012NA,2020012NA,31162413,JALADERA 2012 HERRALUM NATURAL,,PZA,4,PZA,29.94,31.96,0.00,0.00,0.00,29.94,26.00,24.00,24.00,46.93,45.69,45.69,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,04-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2012-AN,-10.00,,11-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020012NB,2020012NB,31162413,JALADERA 2012 HERRALUM NATURAL PULIDO,,PZA,4,PZA,33.68,31.96,0.00,0.00,0.00,33.68,26.00,24.00,24.00,52.80,51.41,51.41,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2012-ANP,0.00,,08-12-25,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020012NE,2020012NE,31162413,JALADERA 2012 HERRALUM NEGRO,,PZA,4,,26.94,10.00,0.00,0.00,0.00,26.94,26.00,24.00,24.00,42.24,41.12,41.12,13,JALADERAS,14,HERRAJES,22,JALADERAS,12/30/2025,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2020012E4,-2.00,,11-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2021018NO,2021018NO,31162413,JALADERA 2018 ESTRIADA HERRALUM MADERA NOGAL,,PZA,4,PZA,47.52,10.00,0.00,0.00,0.00,47.52,26.00,24.00,24.00,74.49,72.53,72.53,13,JALADERAS,14,HERRAJES,22,JALADERAS,03-12-25,02-05-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2021-18NO,0.00,,04-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020018BL,2020018BL,31162413,JALADERA 2018 HERRALUM BLANCO,,PZA,4,PZA,38.17,31.96,0.00,0.00,0.00,38.17,26.00,24.00,24.00,59.83,58.26,58.26,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,02-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2018-ABL,0.00,,2/26/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020018E2,202001800,31162413,JALADERA 2018 HERRALUM BRONCE,,PZA,4,PZA,61.10,31.96,0.00,0.00,0.00,41.57,26.00,24.00,24.00,65.17,63.45,63.45,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,5/19/2014,16.00,5.00,0.00,0.00,50.76,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2018-ADK,0.00,,,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020018CB,2020018CB,31162413,JALADERA 2018 HERRALUM CHAMPAGNE BRILLANTE,,PZA,4,PZA,45.04,31.96,0.00,0.00,0.00,45.04,26.00,24.00,24.00,70.61,68.75,68.75,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,4/14/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2018-18,0.00,,05-02-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020018NA,2020018NA,31162413,JALADERA 2018 HERRALUM NATURAL,,PZA,4,PZA,38.17,31.96,0.00,0.00,0.00,38.17,26.00,24.00,24.00,59.83,58.26,58.26,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,5/28/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2018-AN,0.00,,04-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020018NB,2020018NB,31162413,JALADERA 2018 HERRALUM NATURAL PULIDO,,PZA,4,PZA,45.04,31.96,0.00,0.00,0.00,45.04,26.00,24.00,24.00,70.61,68.75,68.75,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,11/17/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2018-ANP,0.00,,11/17/2025,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2020018NE,2020018NE,31162413,JALADERA 2018 HERRALUM NEGRO,,PZA,4,,38.17,31.96,0.00,0.00,0.00,38.17,26.00,24.00,24.00,59.83,58.26,58.26,13,JALADERAS,14,HERRAJES,22,JALADERAS,3/21/2025,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2020018E4,0.00,,2/25/2026,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-126I-2011A-E200,126I-2011A-E200,1010101,"JALADERA AUTOM  EMBUTIR 2"" INMAN BRONCE",,PZA,4,,16.37,16.37,0.00,0.00,0.00,13.69,10.00,10.00,10.00,17.65,17.65,17.65,42,HERRAJES OUTLET,14,HERRAJES,22,JALADERAS,2/13/2026,08-01-23,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-126I-2011A-E200,0.00,,,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-2011A-CH,126I-2011A-CH,31162413,"JALADERA AUTOM  EMBUTIR 2"" INMAN CHAMPAGNE PULIDO",,PZA,4,PZA,42.18,16.37,0.00,0.00,0.00,42.18,22.00,20.00,18.00,62.73,61.16,59.67,13,JALADERAS,14,HERRAJES,22,JALADERAS,2/13/2026,03-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-IN-013CH,0.00,,04-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-2011A-BR,126I-2011A-BR,30171501,"JALADERA AUTOM EMBUTIR 2"" CAFE",,PZA,1,,42.18,16.37,0.00,0.00,0.00,42.18,22.00,20.00,18.00,62.73,61.17,59.67,3,HERRAJES,14,HERRAJES,22,JALADERAS,2/22/2026,2/23/2026,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-126I-2011A-BR,15.00,,,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-2011A-BL,126I-2011A-BL,30171501,"JALADERA AUTOM EMBUTIR 2"" INMAN BLANCO",,PZA,4,,42.18,16.37,0.00,0.00,0.00,42.18,22.00,20.00,18.00,62.73,61.17,59.67,3,HERRAJES,14,HERRAJES,22,JALADERAS,2/13/2026,04-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-126I-2011A-BL,-2.00,,11-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-2011A-NB,126I-2011A-NB,31162413,"JALADERA AUTOM EMBUTIR 2"" INMAN NATURAL PULIDO",,PZA,4,PZA,42.18,16.37,0.00,0.00,0.00,42.18,22.00,20.00,18.00,62.73,61.17,59.67,13,JALADERAS,14,HERRAJES,22,JALADERAS,03-12-24,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2011A-NB,0.00,,2/13/2026,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-2011A-E400,126I-2011A-E400,30171501,"JALADERA AUTOM EMBUTIR 2"" INMAN NEGRO",,PZA,4,,42.18,16.37,0.00,0.00,0.00,42.18,22.00,20.00,20.00,62.73,61.17,61.17,13,JALADERAS,14,HERRAJES,22,JALADERAS,2/13/2026,02-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-126I-2011A-E400,0.00,,07-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-IN-011BE,IN-011BE,31162413,"JALADERA AUTOM EMBUTIR 3"" INMAN BEIGE",,PZA,4,PZA,38.52,16.63,0.00,0.00,0.00,32.11,22.00,20.00,20.00,47.76,46.56,46.56,13,JALADERAS,14,HERRAJES,22,JALADERAS,05-11-24,01-03-12,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-IN-011BE,0.00,,,5,"ROBIN HERRAJES Y ACCESORIOS, S DE RL DE CV"
,,302-126I-1002-BL,126I-1002-BL,31162413,"JALADERA AUTOM EMBUTIR 3"" INMAN BLANCA",,PZA,4,PZA,42.95,16.37,0.00,0.00,0.00,42.95,22.00,20.00,20.00,63.88,62.28,62.28,13,JALADERAS,14,HERRAJES,22,JALADERAS,2/13/2026,09-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-IN1002-BL,0.00,,11-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-1002-CH,126I-1002-CH,31162413,"JALADERA AUTOM EMBUTIR 3"" INMAN CHAMPAGNE PULIDO",,PZA,4,PZA,42.95,16.37,0.00,0.00,0.00,42.95,22.00,20.00,20.00,63.88,62.28,62.28,13,JALADERAS,14,HERRAJES,22,JALADERAS,2/13/2026,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-IN-011CH,0.00,,10-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-1002-NB,126I-1002-NB,31162413,"JALADERA AUTOM EMBUTIR 3"" INMAN NATURAL PULIDO",,PZA,4,PZA,42.95,16.37,0.00,0.00,0.00,42.95,22.00,20.00,20.00,63.88,62.28,62.28,13,JALADERAS,14,HERRAJES,22,JALADERAS,8/30/2025,8/14/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-1002-NB,0.00,,04-02-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,302-126I-1002-E400,126I-1002-E400,30171501,"JALADERA AUTOM EMBUTIR 3"" INMAN NEGRO",,PZA,4,,42.95,16.37,0.00,0.00,0.00,42.95,22.00,20.00,20.00,63.88,62.28,62.28,13,JALADERAS,14,HERRAJES,22,JALADERAS,2/13/2026,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-126I-1002-N,0.00,,11-03-26,3,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V."
,,320-MX67234,MX67234,1010101,JALADERA BOTON (POMO) BRUKEN NEGRA PERILLA P/CRISTAL TEMPLADO BRK 7221,,PZA,4,,194.04,0.00,0.00,0.00,0.00,194.04,30.00,28.00,26.00,321.55,312.62,304.17,13,JALADERAS,14,HERRAJES,22,JALADERAS,5/17/2024,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-MX67270,0.00,,01-04-25,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
,,302-2204000CO,2204000CO,31162413,JALADERA BOTON HERRALUM P/BAÑO CRISTAL TEMPLADO CROMADO,,PZA,4,PZA,257.60,31.96,0.00,0.00,0.00,175.27,26.00,24.00,24.00,274.75,267.52,267.52,13,JALADERAS,14,HERRAJES,96,JALADERAS ESPECIALES,3/21/2025,12-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2204000CO,0.00,,12-04-25,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,302-2204000SA,2204000SA,31162413,JALADERA BOTON HERRALUM P/BAÑO CRISTAL TEMPLADO SATINADO,,PZA,4,PZA,257.60,31.96,0.00,0.00,0.00,175.27,26.00,24.00,24.00,274.75,267.52,267.52,13,JALADERAS,14,HERRAJES,96,JALADERAS ESPECIALES,3/21/2025,11-06-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2204-SA,0.00,,10-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
,,320-MX66677,MX66677,30171512,"JALADERA BRUKEN ""H"" HUECA 12 CMS ACERO INOXIDABLE P/MUEBLE",,PZA,4,,10.94,0.00,0.00,0.00,0.00,10.94,37.00,35.00,35.00,20.14,19.52,19.52,3,HERRAJES,14,HERRAJES,22,JALADERAS,2/28/2026,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-BRK4004-12,0.00,,09-03-26,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
,,320-MX66678,MX66678,30171512,"JALADERA BRUKEN ""H"" HUECA 15 CMS ACERO INOXIDABLE P/MUEBLES",,PZA,4,,10.94,0.00,0.00,0.00,0.00,10.94,37.00,35.00,35.00,20.14,19.52,19.52,3,HERRAJES,14,HERRAJES,22,JALADERAS,2/28/2026,01-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-BRK4004-15,0.00,,07-03-26,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
,,320-MX66680,MX66680,30171512,"JALADERA BRUKEN ""H"" HUECA 22 CMS ACERO INOXIDABLE P/MUEBLES",,PZA,4,,16.73,0.00,0.00,0.00,0.00,16.73,37.00,35.00,35.00,30.80,29.86,29.86,13,JALADERAS,14,HERRAJES,22,JALADERAS,1/21/2025,4/17/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-BRK4004-22,0.00,,10-03-26,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
,,320-MX66187,MX66187,30171512,JALADERA BRUKEN TOALLERO BRK 337 SATINADA,CJA337SSS,PZA,4,,218.70,0.00,0.00,0.00,0.00,218.70,22.00,20.00,16.00,325.25,317.12,302.01,3,HERRAJES,14,HERRAJES,22,JALADERAS,2/28/2026,5/15/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-BRK337-SA,0.00,,11/24/2025,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
,,320-MX67268,MX67268,1010101,JALADERA BRUKEN TOALLERO BRK 7657 NEGRA,BRK7657,PZA,4,,218.70,0.00,0.00,0.00,0.00,218.70,22.00,20.00,16.00,325.25,317.12,302.01,3,HERRAJES,14,HERRAJES,22,JALADERAS,2/28/2026,12-08-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,320-BRK337-SA,0.00,,12-08-25,45,"ASSA ABLOY MEXICO, S.A. DE C.V."
,,302-JALA581,JALA581,1010101,JALADERA C-TOR Y CHAPA INT. F-305 EB NEGRO L-3 PULG. S-80 S-70 S-150 H.E. F-305EBNM,,PZA,4,PZA,294.07,0.00,0.00,0.00,0.00,294.07,22.00,20.00,20.00,437.33,426.40,426.40,23,HERRAJES LINEA ESPAÑOLA,14,HERRAJES,87,4600 ESPAÑOLA,03-01-26,3/31/2025,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-JALA631,0.00,,,4,LA VIGA EXTRUSIONES
,,302-2131000NO,2131000NO,31162413,JALADERA CONTRA PLANA 12 CM CHICA MADERA NOGAL HERRALUM,,PZA,4,PZA,23.88,10.00,0.00,0.00,0.00,23.88,26.00,24.00,24.00,37.44,36.45,36.45,13,JALADERAS,14,HERRAJES,22,JALADERAS,12/30/2025,12-04-25,16.00,0.00,0.00,0.00,0.00,0.00,0.00,FALSE,FALSE,0.00,0.00,302-2131-NO,0.00,,04-03-26,26,"HERRALUM INDUSTRIAL, S.A. DE C.V."
